max_ma,min_ma,genus,lng,lat,lithology1,environment,THY0orTHE1
0.126,0.0117,Larus,-117.0,34.799999,not reported,terrestrial,1
0.126,0.0117,Bubo,-117.0,34.799999,not reported,terrestrial,1
33.9,28.1,Pelagornis,-79.843613,32.894444,not reported,coastal,1
83.5,70.6,Edmontonia,-103.15564,29.156557,not reported,terrestrial,0
83.5,70.6,Panoplosaurus,-103.345634,29.17326,not reported,terrestrial,0
83.5,70.6,Zuul,-109.733299,48.574501,not reported,terrestrial,0
5.333,3.6,Titanis,-97.583153,27.868589,not reported,terrestrial,1
83.6,72.1,Gorgosaurus,-111.616669,50.688,not reported,terrestrial,1
125.0,113.0,Grallator,-76.841858,38.995651,sandstone,mire,1
83.5,70.6,Maaqwi,-124.712669,49.536503,mudstone,marine,1
0.126,0.0117,Anabernicula,-120.5,43.333332,sandstone,lacustrine,1
15.97,13.82,Pandion,-118.912178,35.465393,siltstone,terrestrial,1
157.3,145.0,Allosaurus,-109.197891,37.559715,not reported,terrestrial,1
155.7,150.8,Allosaurus,-108.120003,43.380001,mudstone,wet floodplain,1
157.3,145.0,Stegosaurus,-108.771576,39.150227,sandstone,channel,0
157.3,145.0,Allosaurus,-108.771576,39.150227,sandstone,channel,1
15.97,13.82,Mergus,-76.847778,38.166389,not reported,marine,1
0.3,0.012,Pheucticus,-118.357002,34.063999,tar,tar,1
0.3,0.012,Coccothraustes,-118.357002,34.063999,tar,tar,1
0.3,0.012,Spinus,-118.357002,34.063999,tar,tar,1
0.3,0.012,Pipilo,-118.357002,34.063999,tar,tar,1
0.3,0.012,Melozone,-118.357002,34.063999,tar,tar,1
0.3,0.012,Pipilo,-118.357002,34.063999,tar,tar,1
0.3,0.012,Pooecetes,-118.357002,34.063999,tar,tar,1
0.3,0.012,Chondestes,-118.357002,34.063999,tar,tar,1
0.3,0.012,Amphispiza,-118.357002,34.063999,tar,tar,1
0.3,0.012,Spizella,-118.357002,34.063999,tar,tar,1
0.3,0.012,Zonotrichia,-118.357002,34.063999,tar,tar,1
0.3,0.012,Passerella,-118.357002,34.063999,tar,tar,1
0.3,0.012,Melospiza,-118.357002,34.063999,tar,tar,1
2.588,0.0117,Pliolymbus,-103.195,20.315001,not reported,lacustrine,1
2.588,0.0117,Phalacrocorax,-103.195,20.315001,not reported,lacustrine,1
2.588,0.0117,Phoenicopterus,-103.195,20.315001,not reported,lacustrine,1
0.126,0.0117,Ciconia,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Anas,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Spatula,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Mareca,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Aythya,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Breagyps,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Aquila,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Spizaetus,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Caracara,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Cygnus,-99.129997,19.9,not reported,fluvial,1
0.126,0.0117,Pelecanus,-103.563004,20.264999,not reported,lacustrine,1
0.126,0.0117,Phalacrocorax,-103.563004,20.264999,not reported,lacustrine,1
0.126,0.0117,Mycteria,-103.563004,20.264999,not reported,lacustrine,1
0.126,0.0117,Ardea,-103.563004,20.264999,not reported,lacustrine,1
0.126,0.0117,Phoenicopterus,-103.563004,20.264999,not reported,lacustrine,1
0.126,0.0117,Anser,-103.563004,20.264999,not reported,lacustrine,1
0.126,0.0117,Anas,-103.563004,20.264999,not reported,lacustrine,1
0.126,0.0117,Aythya,-103.563004,20.264999,not reported,lacustrine,1
0.126,0.0117,Buteogallus,-103.563004,20.264999,not reported,lacustrine,1
0.3,0.012,Podilymbus,-109.650002,29.683332,sandstone,fluvial,1
0.3,0.012,Anabernicula,-109.650002,29.683332,sandstone,fluvial,1
0.3,0.012,Anas,-109.650002,29.683332,sandstone,fluvial,1
0.3,0.012,Mareca,-109.650002,29.683332,sandstone,fluvial,1
0.3,0.012,Aythya,-109.650002,29.683332,sandstone,fluvial,1
0.3,0.012,Oxyura,-109.650002,29.683332,sandstone,fluvial,1
0.3,0.012,Callipepla,-109.650002,29.683332,sandstone,fluvial,1
0.3,0.012,Gallinula,-109.650002,29.683332,sandstone,fluvial,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
0.3,0.012,Oraristrix,-118.357658,34.064049,tar,tar,1
0.3,0.012,Oraristrix,-118.357002,34.063999,tar,tar,1
228.0,208.5,Grallator,-102.96167,37.008244,sandstone,terrestrial,1
208.5,201.3,Grallator,-111.272911,35.907921,sandstone,eolian,1
157.3,152.1,Hesperosaurus,-110.616386,45.544167,sandstone,coarse channel fill,0
208.5,201.3,Grallator,-108.940765,38.620537,sandstone,terrestrial,1
228.0,201.3,Grallator,-109.309349,40.456928,siltstone,terrestrial,1
228.0,201.3,Grallator,-109.335281,40.458057,sandstone,terrestrial,1
228.0,201.3,Grallator,-109.241982,40.328472,not reported,terrestrial,1
157.3,152.1,Allosaurus,-109.292778,40.438133,conglomerate,coarse channel fill,1
28.1,23.03,Klallamornis,-123.952499,48.164722,mudstone,basinal,1
41.3,23.03,Klallamornis,-124.468887,48.323891,sandstone,deep-water,1
41.3,23.03,Tonsala,-124.468887,48.323891,sandstone,deep-water,1
83.5,70.6,Hesperornis,-98.099998,49.183334,shale,marine,1
208.5,201.3,Eubrontes,-74.194168,40.88028,siltstone,terrestrial,1
208.5,201.3,Anchisauripus,-74.194168,40.88028,siltstone,terrestrial,1
208.5,201.3,Grallator,-74.194168,40.88028,siltstone,terrestrial,1
199.3,182.7,Eubrontes,-113.3442,37.230072,sandstone,terrestrial,1
199.3,182.7,Eubrontes,-113.3442,37.230072,sandstone,terrestrial,1
199.3,182.7,Grallator,-113.3442,37.230072,sandstone,terrestrial,1
199.3,182.7,Eubrontes,-113.3442,37.230072,sandstone,terrestrial,1
199.3,182.7,Eubrontes,-113.3442,37.230072,sandstone,terrestrial,1
125.0,113.0,Borealopelta,-111.374443,56.746944,not reported,terrestrial,0
0.0117,0.0,Pterodroma,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Accipiter,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Scolopax,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Patagioenas,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Patagioenas,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Patagioenas,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Patagioenas,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Zenaida,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Zenaida,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Columbina,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Geotrygon,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Amazona,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Coccyzus,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Tyto,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Tyto,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Siphonorhis,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Cypseloides,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Streptoprocne,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Chlorostilbon,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Mellisuga,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Priotelus,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Todus,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Melanerpes,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Sphyrapicus,-72.280556,18.3375,siliciclastic,cave,1
0.0117,0.0,Porzana,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Patagioenas,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Patagioenas,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Zenaida,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Zenaida,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Zenaida,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Geotrygon,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Columbina,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Coccyzus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Coccyzus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Coccyzus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Coccyzus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Crotophaga,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Tyto,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Athene,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Asio,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Siphonorhis,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Nesoctites,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Melanerpes,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Tyrannus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Tyrannus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Contopus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Mimus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Petrochelidon,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Turdus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Dulus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Vireo,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Loxigilla,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Phaenicophilus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Calyptophilus,-71.690002,19.09,siliciclastic,cave,1
0.0117,0.0,Tiaris,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Porzana,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Hapalocrex,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Porphyrio,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Patagioenas,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Patagioenas,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Zenaida,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Geotrygon,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Columbina,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Coccyzus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Coccyzus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Asio,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Siphonorhis,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Anthracothorax,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Priotelus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Todus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Todus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Nesoctites,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Melanerpes,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Tyrannus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Contopus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Petrochelidon,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Turdus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Dulus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Vireo,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Vireo,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Setophaga,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Seiurus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Loxigilla,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Phaenicophilus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Calyptophilus,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Tiaris,-71.690002,19.09,siliciclastic,cave,1
0.126,0.0,Zonotrichia,-71.690002,19.09,siliciclastic,cave,1
201.3,199.3,Grallator,-113.489365,37.149479,sandstone,terrestrial,1
201.3,199.3,Grallator,-113.485374,37.145447,sandstone,terrestrial,1
201.3,199.3,Eubrontes,-113.501213,37.156803,sandstone,terrestrial,1
0.0117,0.0,Podilymbus,-66.639999,18.0,siliciclastic,terrestrial,1
201.3,199.3,Eubrontes,-113.538826,37.101635,sandstone,lacustrine,1
0.126,0.0,Buteo,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Caracara,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Burhinus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Patagioenas,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Patagioenas,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Zenaida,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Psittacus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tyto,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tyto,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Athene,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Athene,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Melanerpes,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Melanerpes,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Corvus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Mimus,-77.53611,25.009722,limestone,sinkhole,1
0.0117,0.0,Pterodroma,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Puffinus,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Pterodroma,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Sula,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Eudocimus,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Pandion,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Onychoprion,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Patagioenas,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Psittacus,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Corvus,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Mimus,-74.300003,22.832001,sandstone,cave,1
0.0117,0.0,Pelecanus,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Eudocimus,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Plegadis,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Phoenicopterus,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Dendrocygna,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Buteo,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Buteo,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Porphyrio,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Tringa,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Thalasseus,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Patagioenas,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Zenaida,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Geotrygon,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Geotrygon,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Corvus,-66.639999,18.0,siliciclastic,terrestrial,1
0.0117,0.0,Pterodroma,-74.300003,22.832001,sandstone,cave,1
0.126,0.0,Nyctanassa,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Accipiter,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Caracara,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Falco,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Gallinago,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Burhinus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Patagioenas,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Patagioenas,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Zenaida,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Geotrygon,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Psittacus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Coccyzus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tyto,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tyto,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Athene,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Chordeiles,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Chlorostilbon,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Melanerpes,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Myiarchus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Corvus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Corvus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Mimus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Turdus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Setophaga,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Coereba,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Spindalis,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Sturnella,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0117,Accipiter,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Buteo,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Titanohierax,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Gallinago,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Patagioenas,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Geotrygon,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Tyto,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Athene,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Colaptes,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Melanerpes,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Corvus,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Sturnella,-75.610001,23.43,limestone,cave,1
0.126,0.0117,Turdus,-75.610001,23.43,limestone,cave,1
0.126,0.0,Titanohierax,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Geotrygon,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Corvus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Porzana,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Gallinago,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Burhinus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Patagioenas,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Patagioenas,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Zenaida,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Geotrygon,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Psittacus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Coccyzus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tyto,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Athene,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Melanerpes,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Colaptes,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Corvus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Corvus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Mimus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Pterodroma,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Egretta,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Accipiter,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Falco,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Porzana,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Porphyrio,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Zenaida,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Columbina,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Coccyzus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Coccyzus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Athene,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Chlorostilbon,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Colaptes,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Picoides,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Sphyrapicus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Xiphidiopicus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Myiarchus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tyrannus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tyrannus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tyrannus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Petrochelidon,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Turdus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Sialia,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Polioptila,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Vireo,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Vireo,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Setophaga,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Spindalis,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Xenoligea,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Tiaris,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Loxigilla,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Passerculus,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Sturnella,-77.53611,25.009722,limestone,sinkhole,1
0.126,0.0,Molothrus,-77.53611,25.009722,limestone,sinkhole,1
0.0117,0.0,Fulica,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Agelaius,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Patagioenas,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Psittacus,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Coccyzus,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Corvus,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Coereba,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Larus,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Psittacus,-76.515999,25.363001,siliciclastic,cave,1
0.0117,0.0,Anas,-173.966003,26.063499,sandstone,terrestrial,1
0.0117,0.0,Anas,-173.962997,26.060499,sandstone,terrestrial,1
70.6,66.0,Dromaeosaurus,-103.099998,45.5,sandstone,coarse channel fill,1
70.6,66.0,Saurornithoides,-103.099998,45.5,sandstone,coarse channel fill,1
70.6,66.0,Troodon,-103.099998,45.5,sandstone,coarse channel fill,1
